PID,Property Address,Property City,House Type,Sale Price(USD),Sale Date,Latitude,Longitude,Zone,Restaurants,Supermarkets,Liquor_Stores,Schools,Churches,Convenience_Store,Drug store,Fire_Station,Hospital,Bars
1036,504  BROADWELL  DR,NASHVILLE,SINGLE FAMILY,630000,9/24/2021,36.0509374,-86.7598246,1,20,16,15,20,20,20,10,4,20,20
1037,4316   SUMMERCREST  BLVD,ANTIOCH,RESIDENTIAL CONDO,289300,9/2/2021,36.050833,-86.6195536,8,20,5,18,20,20,20,11,4,6,20
1038,1830  WILD OAKS  CT,ANTIOCH,SINGLE FAMILY,245000,9/15/2021,36.0507992,-86.6431861,8,20,9,20,20,20,20,11,4,7,20
1039,5433  HILL ROAD  CIR,NASHVILLE,SINGLE FAMILY,562500,9/8/2021,36.0507739,-86.753673,1,20,19,16,20,20,20,11,4,20,20
1040,6925  COLLINSWOOD  DR,NASHVILLE,SINGLE FAMILY,450000,9/8/2021,36.0503746,-86.9606264,2,20,4,5,20,20,17,5,2,7,10
1041,133  OCALA  DR,ANTIOCH,SINGLE FAMILY,370000,9/3/2021,36.050236,-86.6911846,1,20,16,20,20,20,20,12,2,17,20
1042,644  TOBYLYNN  DR,NASHVILLE,SINGLE FAMILY,411000,9/17/2021,36.0499811,-86.7346632,1,20,17,12,20,20,20,12,3,19,20
1043,189  OCALA  DR,NASHVILLE,SINGLE FAMILY,325000,9/9/2021,36.04991,-86.6947634,1,20,17,20,20,20,20,12,2,18,20
1044,7104  FORREST OAKS  DR,NASHVILLE,SINGLE FAMILY,554900,9/10/2021,36.0495639,-86.9622243,2,20,4,5,20,20,17,5,2,7,10
1045,702  ASHLAWN  PL,NASHVILLE,RESIDENTIAL CONDO,179000,9/10/2021,36.0493165,-86.7425942,1,20,18,14,20,20,20,12,3,20,20
1046,521  HUNTINGTON RIDGE  DR,NASHVILLE,RESIDENTIAL CONDO,340000,9/7/2021,36.0492242,-86.7253315,1,20,20,15,20,20,20,14,4,18,20
1047,5456  VILLAGE  WAY,NASHVILLE,SINGLE FAMILY,375300,9/21/2021,36.0486669,-86.7378459,1,20,17,13,20,20,20,11,3,20,20
1048,1216  ROCKEFORD  DR,NASHVILLE,SINGLE FAMILY,480000,9/1/2021,36.0485462,-86.9542339,2,20,4,5,20,20,17,5,1,7,10
1049,1114  OMAN  DR,BRENTWOOD,SINGLE FAMILY,765000,9/16/2021,36.0485235,-86.8100497,2,20,4,6,20,20,15,2,2,16,14
1050,5141  PINE HILL  RD,NASHVILLE,SINGLE FAMILY,810000,9/21/2021,36.047649,-87.010228,2,13,0,1,7,9,4,1,0,1,1
1051,2962  BABY RUTH  LN,ANTIOCH,RESIDENTIAL CONDO,210000,9/24/2021,36.0475466,-86.639388,8,20,9,20,20,20,20,12,4,6,20
1052,7909  HIGHWAY 100,NASHVILLE,SINGLE FAMILY,690000,9/17/2021,36.0472976,-86.9406827,2,20,4,5,20,20,17,5,1,7,10
1053,5600  COUNTRY  DR,NASHVILLE,RESIDENTIAL CONDO,205000,9/24/2021,36.047246,-86.7079569,1,20,18,20,20,20,20,12,2,14,20
1054,516  HEARTHSTONE  CIR,BRENTWOOD,SINGLE FAMILY,600000,9/7/2021,36.0471969,-86.7602682,1,20,13,16,20,20,20,9,4,20,20
1055,8085   WARBLER  WAY,BRENTWOOD,VACANT RESIDENTIAL LAND,992000,9/10/2021,36.0470586,-86.9107831,1,20,3,5,20,20,11,5,2,5,6
1056,0  TEMPLE  RD,NASHVILLE,VACANT RESIDENTIAL LAND,417500,9/22/2021,36.0462111,-86.9500287,2,20,4,5,20,20,17,5,1,7,10
1057,301  BLACK OAK  CT,ANTIOCH,SINGLE FAMILY,280000,9/9/2021,36.0460543,-86.5900839,8,20,4,11,20,20,20,11,6,2,8
1058,5104  VILLAGE  TRCE,NASHVILLE,SINGLE FAMILY,375000,9/3/2021,36.0460052,-86.7317574,1,20,15,11,20,20,20,12,3,18,20
1059,2013  PINECREST  DR,NASHVILLE,RESIDENTIAL CONDO,223000,9/7/2021,36.0459566,-86.7056153,1,20,19,20,20,20,20,12,2,17,20
1060,404  OAK FORGE  DR,ANTIOCH,RESIDENTIAL CONDO,185000,9/7/2021,36.0456884,-86.6441122,8,20,9,20,20,20,20,12,4,6,20
1061,338  YORKSHIRE  CIR,NASHVILLE,RESIDENTIAL CONDO,206800,9/23/2021,36.045547,-86.726638,1,20,19,14,20,20,20,14,4,17,20
1062,1104  PIN OAK  DR,ANTIOCH,SINGLE FAMILY,340000,9/8/2021,36.0447336,-86.5906553,8,20,4,10,20,20,20,11,6,2,6
1063,1108  PIN OAK  DR,ANTIOCH,SINGLE FAMILY,170000,9/16/2021,36.0445019,-86.5907145,8,20,4,10,20,20,20,11,6,2,6
1064,1004  MANOR  CT,BRENTWOOD,SINGLE FAMILY,598000,9/10/2021,36.0442597,-86.7537957,1,20,14,16,20,20,20,10,4,20,20
1065,6224  BENT WOOD  DR,ANTIOCH,SINGLE FAMILY,415000,9/2/2021,36.0440078,-86.622094,8,20,5,16,20,20,20,9,5,6,15
1066,5535  THALMAN  DR,BRENTWOOD,ZERO LOT LINE,429000,9/3/2021,36.043598,-86.749105,1,20,15,16,20,20,20,10,3,20,20
1067,5919  TEMPLE  RD,NASHVILLE,SINGLE FAMILY,417500,9/22/2021,36.0431891,-86.9497157,2,20,4,5,20,20,17,5,1,7,10
1068,5605  HICKORY MEADOWS  CT,BRENTWOOD,ZERO LOT LINE,303000,9/15/2021,36.043128,-86.748218,1,20,14,16,20,20,20,10,3,20,20
1069,1849   ISABELLE  CT,ANTIOCH,RESIDENTIAL CONDO,248000,9/16/2021,41.6032207,-73.087749,8,20,3,18,20,20,20,4,8,1,13
1070,4  SYCAMORE  CT,ANTIOCH,RESIDENTIAL CONDO,148000,9/7/2021,36.0422615,-86.6722259,1,20,10,20,20,20,20,11,2,10,20
1071,5705  BRENTWOOD MEADOWS  CIR,BRENTWOOD,ZERO LOT LINE,220000,9/1/2021,36.0422579,-86.748469,1,20,14,16,20,20,20,10,3,20,20
1072,4044  PEPPERWOOD  DR,ANTIOCH,SINGLE FAMILY,260000,9/20/2021,36.0415721,-86.5831867,8,20,3,8,20,20,20,9,4,1,6
1073,1911  ISABELLE  LN,ANTIOCH,RESIDENTIAL CONDO,237000,9/8/2021,36.0412927,-86.6274303,8,20,4,16,20,20,20,8,5,6,15
1074,8847  MCCRORY  LN,NASHVILLE,SINGLE FAMILY,865000,9/2/2021,36.0411543,-86.9765948,2,20,3,2,14,20,12,3,0,5,6
1075,305  SEVEN SPRINGS  WAY,BRENTWOOD,RESIDENTIAL CONDO,374000,9/8/2021,36.0410693,-86.766525,1,20,7,14,20,20,20,6,4,20,19
1076,3909   ASHEFORD  TRCE,ANTIOCH,VACANT RESIDENTIAL LAND,354800,9/15/2021,36.0400487,-86.6197932,8,20,5,15,20,20,20,10,6,6,16
1077,3913   ASHEFORD  TRCE,ANTIOCH,SINGLE FAMILY,330100,9/10/2021,36.0400487,-86.6197932,8,20,5,15,20,20,20,10,6,6,16
1078,3916   ASHEFORD  TRCE,ANTIOCH,SINGLE FAMILY,336500,9/16/2021,36.0400487,-86.6197932,8,20,5,15,20,20,20,10,6,6,16
1079,3912   ASHEFORD  TRCE,ANTIOCH,SINGLE FAMILY,336600,9/17/2021,36.0400487,-86.6197932,8,20,5,15,20,20,20,10,6,6,16
1080,3908   ASHEFORD  TRCE,ANTIOCH,SINGLE FAMILY,322800,9/17/2021,36.0400487,-86.6197932,8,20,5,15,20,20,20,10,6,6,16
1081,1001  GREYSTONE  CT,ANTIOCH,SINGLE FAMILY,253000,9/21/2021,36.0398717,-86.5786143,8,20,3,9,20,20,20,7,4,1,6
1082,621  MAGNOLIA  LN,NASHVILLE,SINGLE FAMILY,389900,9/3/2021,36.0398252,-86.7256443,1,20,11,13,20,20,20,11,2,17,20
1083,1500  WATER OAK  CT,ANTIOCH,SINGLE FAMILY,245500,9/22/2021,36.0398065,-86.574877,8,20,3,6,20,20,20,7,4,1,5
1084,5942  MONROE  XING,ANTIOCH,RESIDENTIAL CONDO,200000,9/2/2021,36.0397044,-86.6278434,8,20,4,15,20,20,20,8,5,6,15
1085,641  OLD HICKORY  BLVD,BRENTWOOD,RESIDENTIAL CONDO,425000,9/16/2021,36.0394919,-86.7629125,1,20,8,14,20,20,20,7,4,20,20
1086,5981  TEMPLE  RD,NASHVILLE,SINGLE FAMILY,850000,9/17/2021,36.0393528,-86.950772,2,20,4,5,20,20,17,5,1,7,10
1087,721  E WOODLANDS  TRL,NASHVILLE,SINGLE FAMILY,409000,9/3/2021,36.0391446,-86.7263714,1,20,10,13,20,20,20,10,2,17,20
1088,1400  BELL TRACE  DR,ANTIOCH,ZERO LOT LINE,160900,9/24/2021,36.0390227,-86.672421,1,20,11,20,20,20,20,11,2,13,20
1089,512  SWISS  AVE,NASHVILLE,RESIDENTIAL CONDO,275000,9/15/2021,36.0386682,-86.7209574,1,20,13,15,20,20,20,12,2,16,20
1090,5905  DEER ESTATES  DR,NASHVILLE,SINGLE FAMILY,800000,9/15/2021,36.0380758,-86.9598664,2,20,3,3,18,20,14,3,1,6,9
1091,720  FOX RIDGE  DR,BRENTWOOD,RESIDENTIAL CONDO,270000,9/21/2021,36.037906,-86.775587,1,20,7,11,20,20,20,5,4,18,17
1092,751  FOX RIDGE  DR,BRENTWOOD,RESIDENTIAL CONDO,285000,9/23/2021,36.037607,-86.7760349,1,20,7,11,20,20,20,4,4,18,17
1093,413  CEDARCREEK  TRL,NASHVILLE,ZERO LOT LINE,125000,9/7/2021,36.0376054,-86.7042007,1,20,15,20,20,20,20,12,2,19,20
1094,5043   UPPER PARK  PL,ANTIOCH,RESIDENTIAL CONDO,230000,9/15/2021,36.0367393,-86.6145415,8,20,5,16,20,20,20,9,5,6,14
1095,5132   FREDERICKSBURG  WAY E,BRENTWOOD,SINGLE FAMILY,578000,9/22/2021,36.0365642,-86.7624557,1,20,7,14,20,20,20,7,4,20,20
1096,4165  SADDLECREEK  WAY,ANTIOCH,RESIDENTIAL CONDO,232000,9/28/2021,36.036318,-86.6123946,8,20,5,16,20,20,20,9,5,6,14
1097,140  BRIAN  CIR,ANTIOCH,SINGLE FAMILY,405000,9/10/2021,36.035874,-86.6752144,1,20,11,17,20,20,20,9,1,12,18
1098,1021  ELMSHADE  LN,NASHVILLE,SINGLE FAMILY,405000,9/1/2021,36.0355978,-86.7255068,1,20,9,12,20,20,20,9,2,15,20
1099,5028  W OAK HIGHLAND  DR,ANTIOCH,SINGLE FAMILY,322200,9/3/2021,36.0352306,-86.6780469,1,20,11,17,20,20,20,8,1,12,19
1100,620  COPPER RIDGE  TRL,ANTIOCH,SINGLE FAMILY,502000,9/23/2021,36.0349735,-86.6810366,1,20,11,17,20,20,20,9,1,12,20
1101,5196  PRESERVE  BLVD,ANTIOCH,SINGLE FAMILY,290000,9/10/2021,36.0347451,-86.6194749,8,20,5,16,20,20,20,9,6,6,13
1102,5148  SINGING HILLS  DR,ANTIOCH,SINGLE FAMILY,373000,9/10/2021,36.0345757,-86.5864187,8,20,3,9,20,20,20,11,4,1,7
1103,730  RIDGEVIEW  CT,ANTIOCH,ZERO LOT LINE,110000,9/23/2021,36.0343684,-86.7084642,1,20,14,18,20,20,20,12,2,14,20
1104,2324   PRESERVE  CIR,ANTIOCH,SINGLE FAMILY,322800,9/7/2021,36.0340847,-86.6151112,8,20,5,16,20,20,20,9,5,6,13
1105,2308   PRESERVE  CIR,ANTIOCH,SINGLE FAMILY,322800,9/14/2021,36.0340847,-86.6151112,8,20,5,16,20,20,20,9,5,6,13
1106,2304   PRESERVE  CIR,ANTIOCH,SINGLE FAMILY,322800,9/15/2021,36.0340847,-86.6151112,8,20,5,16,20,20,20,9,5,6,13
1107,1065  SHIRE  DR,ANTIOCH,SINGLE FAMILY,335000,9/20/2021,36.0336743,-86.6678176,1,20,11,18,20,20,20,11,1,11,18
1108,5021  SINGING HILLS  DR,ANTIOCH,SINGLE FAMILY,353100,9/14/2021,36.033491,-86.582255,8,20,3,7,20,20,20,9,4,1,6
1109,621  CEDARMONT  DR,ANTIOCH,SINGLE FAMILY,283000,9/17/2021,36.0332951,-86.7080145,1,20,14,18,20,20,20,11,2,14,20
1110,8101   WARBLER  WAY,BRENTWOOD,VACANT RESIDENTIAL LAND,992000,9/10/2021,36.0331164,-86.7827772,1,20,7,11,20,20,20,4,3,18,16
1111,800  OAK SPRINGS  CT,ANTIOCH,SINGLE FAMILY,399000,9/23/2021,36.0330735,-86.6752537,1,20,10,18,20,20,20,8,1,11,18
1112,1005  SHALLOWBROOK  TRL N,ANTIOCH,SINGLE FAMILY,303000,9/2/2021,36.0329416,-86.6172298,8,20,5,16,20,20,20,9,6,6,12
1113,6241  ROCKY TOP  DR,ANTIOCH,SINGLE FAMILY,280000,9/21/2021,36.0323937,-86.581464,8,20,3,7,20,20,20,9,5,2,6
1114,7037  MEADOW RIDGE  CIR,NASHVILLE,SINGLE FAMILY,612500,9/2/2021,36.0323416,-86.9621431,2,20,1,1,14,17,3,2,0,2,3
1115,804  BIRCHMILL  PT N,ANTIOCH,SINGLE FAMILY,325000,9/16/2021,36.0321853,-86.6152406,8,20,5,16,20,20,20,10,5,6,14
1116,5034  PRESERVE  BLVD,ANTIOCH,SINGLE FAMILY,285000,9/25/2021,36.0321491,-86.6147089,8,20,5,16,20,20,20,10,5,6,14
1117,5054  PRESERVE  BLVD,ANTIOCH,SINGLE FAMILY,350000,9/14/2021,36.0319505,-86.6159496,8,20,5,16,20,20,20,10,5,6,13
1118,6036  WOODLAND HILLS  DR,NASHVILLE,SINGLE FAMILY,855000,9/16/2021,36.0317097,-86.7349774,1,20,9,13,20,20,20,9,1,10,20
1119,1604  CELEBRATION  WAY,NASHVILLE,SINGLE FAMILY,390000,9/13/2021,36.0313708,-86.7168204,1,20,9,14,20,20,20,9,2,11,18
1120,601  COPPERFIELD  CT,BRENTWOOD,SINGLE FAMILY,565000,9/13/2021,36.031359,-86.7515764,1,20,9,14,20,20,20,8,2,17,20
1121,5633  DEER VALLEY  TRL,ANTIOCH,SINGLE FAMILY,384900,9/2/2021,36.0310476,-86.6802892,1,20,11,18,20,20,20,8,1,11,18
1122,5821  PETERSBURG  LN,BRENTWOOD,SINGLE FAMILY,670000,9/23/2021,36.0304576,-86.7581358,1,20,7,14,20,20,20,6,3,18,20
1123,320  MAYFIELD  STA,BRENTWOOD,SINGLE FAMILY,680000,9/14/2021,36.0303226,-86.751117,1,20,9,14,20,20,20,7,2,16,20
1124,4813  HICKORY  WAY,ANTIOCH,SINGLE FAMILY,308700,9/1/2021,36.0302919,-86.5880346,8,20,3,9,20,20,20,9,5,3,7
1125,1812  COTTAGE GROVE  WAY,ANTIOCH,SINGLE FAMILY,395600,9/22/2021,36.0299817,-86.7003468,1,20,13,19,20,20,20,11,2,12,20
1126,2382   SOMERSET VALLEY  DR,ANTIOCH,SINGLE FAMILY,407500,9/14/2021,36.0296232,-86.6979487,1,20,13,20,20,20,20,11,2,12,20
1127,5509  COTTONPORT  DR,BRENTWOOD,SINGLE FAMILY,700000,9/27/2021,36.0284,-86.7520477,1,20,8,14,20,20,20,7,3,18,20
1128,5105  HICKORY GROVE  DR,ANTIOCH,SINGLE FAMILY,320000,9/8/2021,36.0283945,-86.5862413,8,20,3,7,20,20,20,9,5,3,6
1129,257  BURGANDY HILL  RD,NASHVILLE,SINGLE FAMILY,409200,9/10/2021,36.0277484,-86.7163094,1,20,8,12,20,20,20,9,2,11,14
1130,5920  CROSS POINTE  LN,BRENTWOOD,SINGLE FAMILY,675000,9/25/2021,36.0277112,-86.7603548,1,20,6,13,20,20,20,6,3,18,20
1131,3005  BARNES BEND  DR,ANTIOCH,SINGLE FAMILY,430000,9/17/2021,36.0259021,-86.6953926,1,20,12,20,20,20,20,8,2,13,20
1132,7009  LENOX VILLAGE  DR,NASHVILLE,RESIDENTIAL CONDO,176900,9/24/2021,36.0257747,-86.7117249,1,20,8,15,20,20,20,9,2,9,15
1133,3021  BARNES BEND  DR,ANTIOCH,SINGLE FAMILY,432000,9/17/2021,36.0254445,-86.6960486,1,20,10,19,20,20,20,8,2,13,20
1134,4412  LUKE  DR,ANTIOCH,SINGLE FAMILY,473000,9/23/2021,36.0251215,-86.639047,1,20,4,15,20,20,20,8,4,5,11
1135,8606  GAUPHIN  PL,NASHVILLE,SINGLE FAMILY,300000,9/15/2021,36.0247911,-86.7079064,1,20,8,16,20,20,20,9,2,9,16
1136,904  FALLVIEW  TRL,NASHVILLE,SINGLE FAMILY,435000,9/21/2021,36.0245545,-86.7190609,1,20,7,12,20,20,20,9,2,11,16
1137,7732  PORTER HOUSE  DR,NASHVILLE,SINGLE FAMILY,346800,9/27/2021,36.0240784,-86.7096043,1,20,8,16,20,20,20,9,2,9,15
1138,7813  HEATON  WAY,NASHVILLE,SINGLE FAMILY,381100,9/21/2021,36.0236935,-86.7089089,1,20,8,16,20,20,20,9,2,9,15
1139,917  S LANE  CT,BRENTWOOD,SINGLE FAMILY,780000,9/2/2021,36.0233715,-86.7568593,1,20,6,13,20,20,20,6,3,18,20
1140,952  FALLVIEW  TRL,NASHVILLE,SINGLE FAMILY,405000,9/16/2021,36.0224673,-86.7172528,1,20,7,13,20,20,20,8,3,9,13
1141,5633  CEDAR ROCK  DR,NASHVILLE,SINGLE FAMILY,522500,9/16/2021,36.0222334,-86.7383174,1,20,7,13,20,20,20,7,2,11,19
1142,8045  BIENVILLE  DR,NASHVILLE,RESIDENTIAL CONDO,205000,9/27/2021,36.0217389,-86.7102065,1,20,8,15,20,20,20,8,3,9,12
1143,9036  RIGDEN MILL  DR,NASHVILLE,SINGLE FAMILY,335000,9/1/2021,36.0216029,-86.7045769,1,20,8,16,20,20,20,8,2,9,13
1144,277   BLACKPOOL  DR,NASHVILLE,VACANT RESIDENTIAL LAND,549100,9/17/2021,36.0213328,-86.6904625,1,20,6,13,20,20,20,6,2,11,15
1145,3133  HIDDEN CREEK  DR,ANTIOCH,SINGLE FAMILY,293600,9/9/2021,36.021079,-86.6744275,1,20,5,15,20,20,20,7,1,11,15
1146,6513  WINDYHILL  CT,BRENTWOOD,SINGLE FAMILY,880000,9/23/2021,36.0207552,-86.7433071,1,20,7,13,20,20,20,7,3,10,19
1147,4329  BARNES COVE  DR,NASHVILLE,SINGLE FAMILY,486000,9/10/2021,36.020692,-86.7004653,1,20,7,16,20,20,20,8,2,9,14
1148,1509  CROSSWIND  DR,NASHVILLE,SINGLE FAMILY,452500,9/17/2021,36.0206853,-86.7266465,1,20,7,11,20,20,20,7,2,11,11
1149,1312  CRESTFIELD  DR,NASHVILLE,SINGLE FAMILY,430000,9/8/2021,36.0206703,-86.7214193,1,20,7,11,20,20,20,7,3,11,11
1150,1209  BLAIRFIELD  DR,ANTIOCH,SINGLE FAMILY,427000,9/27/2021,36.0205953,-86.6523908,1,20,5,14,20,20,20,6,1,9,10
1151,209  WOODFIELD  CV,NASHVILLE,SINGLE FAMILY,433000,9/20/2021,36.0205397,-86.7189626,1,20,7,13,20,20,20,8,3,10,11
1152,1316  CRESTFIELD  DR,NASHVILLE,SINGLE FAMILY,396000,9/23/2021,36.020458,-86.7214193,1,20,7,11,20,20,20,7,3,11,11
1153,3124  SKINNER  DR,ANTIOCH,SINGLE FAMILY,370000,9/13/2021,36.0200732,-86.6549885,1,20,4,13,20,20,20,5,1,8,10
1154,1457  OHARA  DR,ANTIOCH,SINGLE FAMILY,395400,9/3/2021,36.0196798,-86.6522924,1,20,4,13,20,20,20,5,1,8,10
1155,2418  ANSON  LN,NASHVILLE,SINGLE FAMILY,333000,9/9/2021,36.0194809,-86.7023626,1,20,7,16,20,20,20,8,3,9,13
1156,3224   HASKELL  LN,ANTIOCH,VACANT RESIDENTIAL LAND,360100,9/10/2021,36.0189945,-86.6532372,1,20,4,13,20,20,20,5,1,8,10
1157,604  LOGWOOD BRIAR  CIR,BRENTWOOD,SINGLE FAMILY,725000,9/14/2021,36.0185691,-86.7433268,1,20,7,12,20,20,20,7,3,10,19
1158,3214  DOTHAN  LN,NASHVILLE,SINGLE FAMILY,288300,9/15/2021,36.0182896,-86.7014975,1,20,7,16,20,20,20,8,3,9,13
1159,1005  HICKORY BARK  CT,NASHVILLE,SINGLE FAMILY,592000,9/20/2021,36.0179977,-86.7379048,1,20,7,14,20,20,20,8,3,13,18
1160,3625  FAIRMEADOWS  CT,NASHVILLE,SINGLE FAMILY,565000,9/15/2021,36.016593,-86.7112579,1,20,6,13,20,20,20,8,3,9,11
1161,7275  SUGARLOAF  DR,NASHVILLE,SINGLE FAMILY,470000,9/1/2021,36.0164336,-86.6984599,1,20,6,15,20,20,20,7,3,8,13
1162,3553  FAIRMEADOWS  DR,NASHVILLE,SINGLE FAMILY,542000,9/17/2021,36.0162039,-86.7094495,1,20,6,13,20,20,20,8,3,9,11
1163,14307  OLD HICKORY  BLVD,ANTIOCH,SINGLE FAMILY,375000,9/3/2021,36.0159739,-86.6817447,1,20,5,13,20,20,20,6,1,11,15
1164,308  SPICEWOOD  LN,NASHVILLE,SINGLE FAMILY,455000,9/16/2021,36.0148732,-86.6949797,1,20,5,11,20,20,20,6,3,8,13
1165,6844  SUNNYWOOD  DR,NASHVILLE,SINGLE FAMILY,430000,9/28/2021,36.0146762,-86.6994036,1,20,6,14,20,20,20,7,3,8,12
1166,7617  MINT LEAF  DR,NASHVILLE,SINGLE FAMILY,378000,9/1/2021,36.0138885,-86.6923644,1,20,4,10,20,20,20,6,2,8,12
1167,7020  SUGARPLUM  RD,NASHVILLE,SINGLE FAMILY,530000,9/20/2021,36.0128044,-86.6961791,1,20,4,10,20,20,20,6,2,7,10
1168,14155  OLD HICKORY  BLVD,ANTIOCH,VACANT RURAL LAND,115000,9/3/2021,36.0125099,-86.6746252,1,20,5,12,20,20,20,6,1,9,12
1169,6545  BROKEN BOW  DR,ANTIOCH,SINGLE FAMILY,385000,9/3/2021,36.0121201,-86.6790304,1,20,5,13,20,20,20,5,1,10,13
1170,108  STONE BRIAR  CT,NASHVILLE,SINGLE FAMILY,610700,9/10/2021,36.0107661,-86.7217927,1,20,5,11,20,20,20,7,2,8,9
1171,906   GOVERNORS  CT,ANTIOCH,RESIDENTIAL CONDO,322500,9/17/2021,36.0102368,-86.7027138,1,20,4,11,20,20,20,6,3,8,11
1172,8421  CALLABEE  WAY,ANTIOCH,RESIDENTIAL CONDO,260000,9/13/2021,36.0102061,-86.6982043,1,20,4,8,20,20,20,6,2,7,10
1173,413   CHINOOK  DR,ANTIOCH,SINGLE FAMILY,442000,9/27/2021,36.010202,-86.6856979,1,20,4,12,20,20,20,5,2,8,12
1174,416   CHINOOK  DR,ANTIOCH,SINGLE FAMILY,420000,9/7/2021,36.0099975,-86.6861513,1,20,4,11,20,20,20,5,2,7,12
1175,8125  OCHOA  LN,BRENTWOOD,SINGLE FAMILY,400000,9/23/2021,36.0093962,-86.6865042,1,20,4,11,20,20,20,5,2,7,12
1176,8493  LAWSON  DR,ANTIOCH,SINGLE FAMILY,330000,9/21/2021,36.0084436,-86.64751,1,20,4,12,20,20,20,5,2,8,10
1177,7940  OAKFIELD  GRV,BRENTWOOD,SINGLE FAMILY,509900,9/10/2021,36.0076888,-86.6877235,1,20,4,11,20,20,20,5,2,6,9
1178,7561  OAKLEDGE  DR,BRENTWOOD,SINGLE FAMILY,335700,9/10/2021,36.0053889,-86.6897884,1,20,4,6,20,20,17,6,2,7,8
1179,9270   BARCO  RD,BRENTWOOD,VACANT RESIDENTIAL LAND,992000,9/10/2021,36.0050635,-86.6843359,1,20,4,10,20,20,19,6,2,7,8
1180,9271   BARCO  RD,BRENTWOOD,VACANT RESIDENTIAL LAND,992000,9/10/2021,36.0040342,-86.6857898,1,20,4,7,20,20,15,6,2,7,8
1181,9275   BARCO  RD,BRENTWOOD,VACANT RESIDENTIAL LAND,992000,9/10/2021,36.0040342,-86.6857898,1,20,4,7,20,20,15,6,2,7,8
1182,9279   BARCO  RD,BRENTWOOD,VACANT RESIDENTIAL LAND,992000,9/10/2021,36.0040342,-86.6857898,1,20,4,7,20,20,15,6,2,7,8
1183,9283   BARCO  RD,BRENTWOOD,VACANT RESIDENTIAL LAND,992000,9/10/2021,36.0040342,-86.6857898,1,20,4,7,20,20,15,6,2,7,8
1184,409  HIGH POINT  TER,BRENTWOOD,SINGLE FAMILY,650000,9/15/2021,36.003297,-86.696765,1,20,3,7,20,20,15,5,2,6,5
1185,8327  ROSSI  RD,BRENTWOOD,RESIDENTIAL CONDO,353500,9/28/2021,36.0024135,-86.686986,1,20,3,6,20,20,11,5,2,7,5
1186,8310  ROSSI  RD,BRENTWOOD,RESIDENTIAL CONDO,326500,9/13/2021,36.0018581,-86.6872515,1,20,3,6,20,20,11,5,2,7,5
1187,8430  CHARBAY  CIR,BRENTWOOD,RESIDENTIAL CONDO,340000,9/22/2021,36.0013238,-86.6913714,1,20,3,6,20,20,11,5,2,6,5
1188,8824  DOLCETTO  GRV,BRENTWOOD,RESIDENTIAL CONDO,336300,9/20/2021,36.001002,-86.6889329,1,20,2,6,20,20,11,5,2,7,5
1189,6312  PETTUS  RD,ANTIOCH,RURAL COMBO,120000,9/16/2021,35.996387,-86.676864,1,20,2,6,20,20,8,3,2,7,6
1190,408   PORTSDALE  DR,BRENTWOOD,SINGLE FAMILY,329900,9/23/2021,35.9960242,-86.6847835,1,20,2,6,20,20,8,3,1,7,6
1191,414   PORTSDALE  DR,BRENTWOOD,SINGLE FAMILY,342300,9/23/2021,35.9959028,-86.6847481,1,20,2,6,20,20,8,3,1,7,6
1192,416   PORTSDALE  DR,BRENTWOOD,SINGLE FAMILY,333200,9/23/2021,35.9958613,-86.6847354,1,20,2,6,20,20,8,3,1,7,6
1193,3268   LONGSTALK  RD,ANTIOCH,SINGLE FAMILY,444300,9/24/2021,35.9957652,-86.639046,1,20,2,6,18,20,18,4,2,7,2
1194,3272   LONGSTALK  RD,ANTIOCH,SINGLE FAMILY,469800,9/29/2021,35.9957608,-86.6388885,1,20,2,6,18,20,18,4,2,7,2
1195,7088  BURKITT  RD,ANTIOCH,SINGLE FAMILY,850000,9/16/2021,35.993322,-86.678837,1,20,2,6,20,20,8,3,1,7,6
1196,841   WESTCOTT  LN,ANTIOCH,SINGLE FAMILY,307000,9/27/2021,35.9927468,-86.6666932,1,20,2,6,20,20,12,4,1,6,3
1197,837   WESTCOTT  LN,ANTIOCH,SINGLE FAMILY,308100,9/2/2021,35.9927007,-86.666515,1,20,2,6,20,20,12,4,1,6,3
1198,831   WESTCOTT  LN,ANTIOCH,SINGLE FAMILY,306800,9/20/2021,35.9918692,-86.666345,1,20,2,6,20,20,10,4,1,6,3
1199,1505   STRONG  ALY,NOLENSVILLE,SINGLE FAMILY,485000,9/23/2021,35.990965,-86.6656582,1,20,2,6,20,20,10,4,1,6,3
1200,1057   VIDA  WAY,NOLENSVILLE,SINGLE FAMILY,376900,9/2/2021,35.9902423,-86.6819121,1,20,2,6,20,20,8,3,2,5,6
1201,1053   VIDA  WAY,NOLENSVILLE,SINGLE FAMILY,391600,9/13/2021,35.9902423,-86.6819121,1,20,2,6,20,20,8,3,2,5,6
1202,1051   VIDA  WAY,NOLENSVILLE,SINGLE FAMILY,414900,9/1/2021,35.9902423,-86.6819121,1,20,2,6,20,20,8,3,2,5,6
1203,1049   VIDA  WAY,NOLENSVILLE,SINGLE FAMILY,402700,9/10/2021,35.990143,-86.6810081,1,20,2,6,20,20,8,3,2,6,6
1204,1045   VIDA  WAY,NOLENSVILLE,SINGLE FAMILY,383100,9/24/2021,35.990143,-86.6810081,1,20,2,6,20,20,8,3,2,6,6
